test_id,run_number,database,engine,index,actual_recall,comparison_recall,average_ms,p50_ms,p95_ms,p99_ms,qps,measurement_time_ms,resource_samples,filtered_queries,filtered_recall,filtered_average_ms,filtered_p50_ms,filtered_p95_ms,filtered_p99_ms,filtered_scored_queries,filtered_empty_ground_truth_queries,filtered_empty_ground_truth_violations,unfiltered_queries,unfiltered_recall,unfiltered_average_ms,unfiltered_p50_ms,unfiltered_p95_ms,unfiltered_p99_ms,unfiltered_scored_queries,unfiltered_empty_ground_truth_queries,unfiltered_empty_ground_truth_violations,cpu_average_percent,cpu_max_percent,ram_average_bytes,ram_max_bytes,disk_write_bytes,index_size_bytes,time_to_index_ready_ms,upsert_ms,vector_count,query_executions,concurrency,top_k,warmup_iterations,measurement_iterations,stability_verified,stability_diagnostics,index_parameters,search_parameters,environment,measured_at
"T27",2,"opensearch","JVector","DiskANN",0.999485,0.999444,35.565498,25.984000,71.287200,76.061400,279.448,7156,3,200,1.000000,40.279971,33.292700,76.414500,83.806700,140,60,0,1800,0.999444,35.041668,23.219700,69.839400,74.703600,1800,0,0,396.040,398.860,5068777237,5069135151,0,88990882,25297,9135,10000,2000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""jvector"",""method"":""disk_ann""}","{""candidate_k"":800}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-opensearch-jvector"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200}}",2026-09-11T13:50:55.812297300Z
"T27",2,"opensearch","JVector","DiskANN",0.999485,0.999444,45.757690,39.201300,80.401000,87.825100,217.540,9193,4,200,1.000000,44.018965,39.151700,83.237400,91.947900,140,60,0,1800,0.999444,45.950881,39.201300,79.763400,86.876800,1800,0,0,395.073,397.370,5068866715,5069135151,0,88990882,25297,9135,10000,2000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""jvector"",""method"":""disk_ann""}","{""candidate_k"":1000}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-opensearch-jvector"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200}}",2026-09-11T13:51:08.733414800Z
"T21",2,"opensearch","Lucene","HNSW",0.865464,0.858889,6.589776,5.827100,12.124000,19.008900,1509.268,5300,2,800,0.950000,7.156648,6.331500,12.962200,21.125000,560,240,0,7200,0.858889,6.526790,5.773000,11.952500,18.767900,7200,0,0,381.600,383.850,5007931866,5011153092,0,43111063,11240,9207,10000,8000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""lucene"",""method"":""hnsw""}","{""candidate_k"":10}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T13:51:54.720007800Z
"T21",2,"opensearch","Lucene","HNSW",0.865464,0.858889,4.299564,3.957800,6.448100,9.504400,2313.034,5187,2,1200,0.950000,4.660848,4.274400,7.233100,10.626100,840,360,0,10800,0.858889,4.259422,3.927700,6.387300,9.456600,10800,0,0,305.145,309.860,5022964252,5022964252,0,43111063,11240,9207,10000,12000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""lucene"",""method"":""hnsw""}","{""candidate_k"":20}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T13:52:01.940893300Z
"T21",2,"opensearch","Lucene","HNSW",0.865464,0.858889,3.583790,3.343800,5.130400,8.392300,2774.755,5045,2,1400,0.950000,3.777723,3.571500,5.269600,8.093200,980,420,0,12600,0.858889,3.562241,3.320600,5.115000,8.426900,12600,0,0,267.625,295.860,5024574865,5025111736,0,43111063,11240,9207,10000,14000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""lucene"",""method"":""hnsw""}","{""candidate_k"":40}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T13:52:08.824033Z
"T21",2,"opensearch","Lucene","HNSW",0.865464,0.858889,3.530923,3.326200,4.960000,6.633800,2817.076,5324,2,1500,0.950000,3.683105,3.544000,5.066300,6.785100,1050,450,0,13500,0.858889,3.514014,3.307300,4.948400,6.594600,13500,0,0,234.445,234.710,5025111736,5025111736,0,43111063,11240,9207,10000,15000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""lucene"",""method"":""hnsw""}","{""candidate_k"":80}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T13:52:16.122362400Z
"T21",2,"opensearch","Lucene","HNSW",0.876289,0.870556,3.668981,3.450700,5.141700,6.791800,2710.654,5164,2,1400,0.950000,3.888415,3.719500,5.201500,7.149300,980,420,0,12600,0.870556,3.644600,3.425300,5.131600,6.759600,12600,0,0,252.695,260.590,5026185478,5026185478,0,43111063,11240,9207,10000,14000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""lucene"",""method"":""hnsw""}","{""candidate_k"":120}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T13:52:22.993066500Z
"T21",2,"opensearch","Lucene","HNSW",0.922165,0.917222,3.668918,3.483600,5.113600,6.828300,2711.654,5162,2,1400,0.985714,3.864540,3.757200,5.404100,6.755000,980,420,0,12600,0.917222,3.647182,3.462400,5.072700,6.828300,12600,0,0,271.730,272.370,5026185478,5026185478,0,43111063,11240,9207,10000,14000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""lucene"",""method"":""hnsw""}","{""candidate_k"":200}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T13:52:30.002276400Z
"T21",2,"opensearch","Lucene","HNSW",0.967526,0.965000,3.808801,3.642200,5.126100,7.201400,2611.980,5359,2,1400,1.000000,3.952293,3.860400,5.663200,7.897800,980,420,0,12600,0.965000,3.792857,3.625500,5.065500,7.117900,12600,0,0,334.390,335.530,5026185478,5026185478,0,43111063,11240,9207,10000,14000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""lucene"",""method"":""hnsw""}","{""candidate_k"":400}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T13:52:37.219962300Z
"T21",2,"opensearch","Lucene","HNSW",0.986598,0.985556,4.481527,4.011600,7.355000,15.201100,2216.529,5413,2,1200,1.000000,4.337186,3.937300,7.824500,15.909200,840,360,0,10800,0.985556,4.497565,4.018600,7.289500,15.049000,10800,0,0,391.285,391.290,5026722348,5027259219,0,43111063,11240,9207,10000,12000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""lucene"",""method"":""hnsw""}","{""candidate_k"":800}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T13:52:44.318652600Z
